content_type,world_id,instance_name,dependency_type,instance_evidence_status,completion_status,blocker_summary,dependency_id,dependency_name,public_event_id,objective_type,object_id,count,flags,world_zone_id,reward_rotation_content_id,script_path,script_owner_ids,matching_game_type_id,match_type_enum,achievement_category_id,evidence_status,evidence_sources,manual_validation
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance public-event objective 557 is mapped to a current client row (PublicEvent 145; type KillTargetGroup (0); ObjectId 11121; Count 19; Flags 33554436; TargetGroup 11121; text 'Eliminate Thundercall Pell'). The shared runtime public-event objective path for this objective family is implemented/tested where noted by `runtime_public_event_kill_target_group_credit_tested_pending_spawn_event_smoke`, but this instance row is still not retail-complete until row-specific event/phase activation, spawn or trigger placement, cleanup/replay behavior, rewards/medals, and client smoke prove the producer for this content route.",557,Eliminate Thundercall Pell,145,0,11121,19,33554436,,,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs;Source\NexusForever.Game\Entity\UnitEntity.cs;Source\NexusForever.Game\AssetManager.cs,145;11121;11122;11123;17160;33405,,,,runtime_stormtalon_thundercall_pell_kill_target_group_activation_and_generic_credit_tested_pending_route_counts_rewards_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game/Entity/UnitEntity.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs;Source/NexusForever.Game.Tests/Quest/AssetManagerTargetGroupTests.cs;Source/NexusForever.Game.Tests/Entity/UnitEntityDamageResultTests.cs,automated_focus_pass_pending_route_counts_rewards_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance dependency row: Public-event objective 558 is mapped to a current client row (type Script (5); ObjectId 0; Count 1; WorldLocation2 20740; text 'Activate the Improvement Construction Platform to install an additional Holo-Crypt'), but remains blocked because it is missing a reviewed script producer that identifies trigger timing, owner event, count/delta semantics, and replay behavior. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime.",558,Activate the Improvement Construction Platform to install an additional Holo-Crypt,145,5,0,1,516,,,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs;Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\Script\StormtalonOptionalObjectiveEntityScripts.cs,145;558;27244;20740;2975;1100038242,,,,runtime_stormtalon_improvement_platform_jabbithole_placement_and_script_activation_credit_tested_pending_route_visual_state_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;jabbithole.public_events;jabbithole.public_event_creatures;jabbithole.creatures;jabbithole.coordinates;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/creature_client_metadata_map.csv;Tools/DataMapping/output/creature_spawn_map.csv;Tools/DataMapping/output/world_entity_candidate.csv;Tools/DataMapping/output/world_location_client_map.csv;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/Script/StormtalonOptionalObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass_pending_route_visual_state_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance dependency row: Public-event objective 559 is mapped to a current client row (type ActivateTargetGroupChecklist (4); ObjectId 3679; Count 2; WorldLocation2 20747; text 'Activate the Launch Pads to reach hidden areas!'), but remains blocked because it is missing a reviewed activate/talk entity or target-group producer with repeat/checklist semantics. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime.",559,Activate the Launch Pads to reach hidden areas!,145,4,3679,2,516,,,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs;Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\Script\StormtalonOptionalObjectiveEntityScripts.cs,145;559;3679;31587;1046;4296;4297;1100038252;1100038253,,,,runtime_stormtalon_launch_pad_jabbithole_placements_and_checklist_activation_credit_tested_pending_route_visual_state_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;jabbithole.public_events;jabbithole.public_event_creatures;jabbithole.creatures;jabbithole.coordinates;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/creature_client_metadata_map.csv;Tools/DataMapping/output/creature_spawn_map.csv;Tools/DataMapping/output/world_entity_candidate.csv;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/Script/StormtalonOptionalObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass_pending_route_visual_state_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance dependency row: Public-event objective 561 is mapped to a current client row (type Script (5); ObjectId 3474; Count 6; text 'Use your Grenades to disable the Thundercall Pell'), but remains blocked because it is missing a reviewed script producer that identifies trigger timing, owner event, count/delta semantics, and replay behavior. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime.",561,Use your Grenades to disable the Thundercall Pell,145,5,3474,6,33554436,,,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs,145;561;3474,,,,runtime_stormtalon_grenade_disable_objective_activation_tested_pending_grenade_mechanics_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass_pending_grenade_disable_mechanics_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance dependency row: Public-event objective 562 is mapped to a current client row (type ActivateTargetGroupChecklist (4); ObjectId 4419; Count 8; text 'Use the Thundercall Storm Totems to steal their power'), but remains blocked because it is missing a reviewed activate/talk entity or target-group producer with repeat/checklist semantics. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime.",562,Use the Thundercall Storm Totems to steal their power,145,4,4419,8,33554436,,,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs;Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\Script\ThundercallStormTotemEntityScript.cs,145;562;4419;27262;1344;5689;5690;5691;5692;5693;22995;22996;22997;1100038244;1100038245;1100038246;1100038247;1100038248;1100038249;1100038250;1100038251,,,,runtime_stormtalon_thundercall_storm_totem_jabbithole_placements_and_activation_credit_tested_pending_route_visual_state_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;jabbithole.public_events;jabbithole.public_event_objectives;jabbithole.public_event_creatures;jabbithole.creatures;jabbithole.coordinates;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/creature_client_metadata_map.csv;Tools/DataMapping/output/creature_spawn_map.csv;Tools/DataMapping/output/world_entity_candidate.csv;Tools/DataMapping/output/world_entity_stats_candidate.csv;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/Script/ThundercallStormTotemEntityScript.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass_pending_route_visual_state_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance public-event objective 828 is mapped to a current client row (PublicEvent 145; type KillTargetGroup (0); ObjectId 3921; Count 1; Flags 33554436; WorldLocation2 25667; TargetGroup 3921; text 'Find and kill Overseer Drift-Catcher'). The shared runtime public-event objective path for this objective family is implemented/tested where noted by `runtime_public_event_kill_target_group_credit_tested_pending_spawn_event_smoke`, but this instance row is still not retail-complete until row-specific event/phase activation, spawn or trigger placement, cleanup/replay behavior, rewards/medals, and client smoke prove the producer for this content route.",828,Find and kill Overseer Drift-Catcher,145,0,3921,1,33554436,,,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs;Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\Script\StormtalonMinibossEntityScripts.cs,145;33361;33362;3921,,,,runtime_stormtalon_overseer_drift_catcher_optional_miniboss_activation_and_death_credit_tested_pending_route_combat_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/Script/StormtalonMinibossEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs;Source/NexusForever.Game.Tests/Instances/PublicEventObjectiveCreditEntityScriptTests.cs,automated_focus_pass_pending_route_combat_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps objective 842 to Script object 0, count 0, with text 'Finish the entire Dungeon without anyone dying'. No current runtime producer proves the instance-wide party death listener, fail/reset timing, medal/reward linkage, achievement side effects, negative cases, or full dungeon smoke.",842,Finish the entire Dungeon without anyone dying,145,5,0,0,33554949,,,,145;842,,,,mapped_stormtalon_deathless_bonus_blocked_missing_party_death_fail_state_reward_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md,blocked_pending_party_death_fail_state_rewards_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance public-event objective 843 is mapped to a current client row (PublicEvent 145; type KillTargetGroup (0); ObjectId 11121; Count 27; Flags 33554436; TargetGroup 11121; text 'Kill as many Thundercall Pell as you can before time expires'). The shared runtime public-event objective path for this objective family is implemented/tested where noted by `runtime_public_event_kill_target_group_credit_tested_pending_spawn_event_smoke`, but this instance row is still not retail-complete until row-specific event/phase activation, spawn or trigger placement, cleanup/replay behavior, rewards/medals, and client smoke prove the producer for this content route.",843,Kill as many Thundercall Pell as you can before time expires,145,0,11121,27,33554436,,,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs;Source\NexusForever.Game\Entity\UnitEntity.cs;Source\NexusForever.Game\AssetManager.cs,145;11121;11122;11123;17160;33405,,,,runtime_stormtalon_timed_thundercall_pell_bonus_activation_and_generic_credit_tested_pending_route_timer_rewards_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Game/AssetManager.cs;Source/NexusForever.Game/Entity/UnitEntity.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs;Source/NexusForever.Game.Tests/Quest/AssetManagerTargetGroupTests.cs;Source/NexusForever.Game.Tests/Entity/UnitEntityDamageResultTests.cs,automated_focus_pass_pending_route_timer_rewards_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps objective 844 to Script object 0, count 0, WorldLocation2 12734, and medal value 400 for defeating Aethros without anyone being caught by a tornado. The main Aethros objective 313 is runtime-backed, but no reviewed producer proves tornado entity/spell ownership, hit detection, fail-state timing, boss mechanics, rewards/achievement side effects, or full dungeon smoke.",844,Defeat Aethros without anyone being caught by a tornado,145,5,0,0,33554436,,,,145;844;12734,,,,mapped_stormtalon_aethros_tornado_bonus_blocked_missing_tornado_hit_tracking_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/world_location_client_map.csv;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/Script/AethrosVeteranEntityScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md,blocked_pending_aethros_tornado_hit_tracking_rewards_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps blank-text objective 1692 to TalkTo object/TargetGroup 6522, count 4294967295, and TargetGroup members 47063 and 47062. No current runtime script owns either row, and the client row lacks objective text, world location, repeat/checklist semantics, dialog timing, rewards/achievement side effects, or full dungeon smoke proof.",1692,,145,17,6522,4294967295,513,,,,145;1692;6522;47063;47062,,,,mapped_stormtalon_blank_talkto_6522_blocked_missing_targetgroup_identity_repeat_semantics_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md,blocked_pending_blank_talkto_targetgroup_identity_repeat_semantics_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps objective 2380 to Script object 2585, count 0, medal value 400, and TargetGroup 2585 members 17160 and 33405 for Blade-Wind the Invoker. The main Blade-Wind objective 312 is runtime-backed, but no reviewed producer proves Lightning Strike spell ids, Thundercall Channeler target/hit validation, all-strikes accounting, boss mechanics, rewards/achievement side effects, or full dungeon smoke.",2380,Stormchaser - Defeat Blade-Wind the Invoker after causing every one of his Lightning Strikes to strike a Thundercall Channeler,145,5,2585,0,33554436,,,,145;2380;2585;17160;33405,,,,mapped_stormtalon_stormchaser_challenge_blocked_missing_lightning_strike_channeler_tracking_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/Script/BladeWindTheInvokerVeteranEntityScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md,blocked_pending_blade_wind_lightning_strike_channeler_tracking_rewards_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps objective 2381 to Script object 0, count 0, medal value 400, and text 'Swift Sweeper - Defeat Aethros without letting any Gusts of Aethros survive for more than 15 seconds'. The main Aethros objective 313 is runtime-backed, but no reviewed producer proves Gust of Aethros spawn ids, lifetime tracking, failure timing, boss mechanics, rewards/achievement side effects, or full dungeon smoke.",2381,Swift Sweeper - Defeat Aethros without letting any Gusts of Aethros survive for more than 15 seconds,145,5,0,0,33554436,,,,145;2381;313;2586,,,,mapped_stormtalon_swift_sweeper_aethros_challenge_blocked_missing_gust_lifetime_tracking_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/Script/AethrosVeteranEntityScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md,blocked_pending_aethros_gust_lifetime_tracking_rewards_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps objective 2382 to Script object 0, count 0, medal value 400, and text 'Lightning Reflexes - Defeat Stormtalon without anyone in your party getting hit by Lightning Strike'. The main Stormtalon objective 314 is runtime-backed, but no reviewed producer proves Lightning Strike spell ids, party hit detection, failure/reset semantics, boss mechanics, rewards/achievement side effects, or full dungeon smoke.",2382,Lightning Reflexes - Defeat Stormtalon without anyone in your party getting hit by Lightning Strike,145,5,0,0,33554436,,,,145;2382;314,,,,mapped_stormtalon_lightning_reflexes_challenge_blocked_missing_lightning_strike_hit_tracking_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/Script/StormtalonEntityScript.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md,blocked_pending_stormtalon_lightning_strike_hit_tracking_rewards_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps objective 2487 to Script object 0, count 0, failure_time_ms 15000, and text 'Swift Sweeper - Defeat the Gusts of Aethros within 15 seconds'. No current runtime producer proves Gust spawn ownership, timer start/stop semantics, failure/reset behavior, reward/achievement side effects, negative cases, or full dungeon smoke.",2487,Swift Sweeper - Defeat the Gusts of Aethros within 15 seconds,145,5,0,0,4,,,,145;2487;15000,,,,mapped_stormtalon_swift_sweeper_gust_timer_blocked_missing_gust_spawn_timer_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md,blocked_pending_gust_spawn_timer_failure_rewards_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps objective 3201 to ScriptWithoutMax object 0, count 0, medal value 2500, and text 'Complete Stormtalon's Lair within 40 minutes for bonus points towards a medal.' No current runtime producer proves the timer start/stop source, pause/reset semantics, medal score integration, reward/achievement side effects, negative cases, or full dungeon smoke.",3201,Complete Stormtalon's Lair within 40 minutes for bonus points towards a medal.,145,25,0,0,5,,,,145;3201;2500,,,,mapped_stormtalon_40_minute_medal_bonus_blocked_missing_instance_timer_medal_reward_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md,blocked_pending_40_minute_instance_timer_medal_rewards_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Instance dependency row: Public-event objective 4867 is mapped to a current client row (type Script (5); ObjectId 0; Count 1; WorldLocation2 20740; text 'Enable the Invoker's Holocrypt'), but remains blocked because it is missing a reviewed script producer that identifies trigger timing, owner event, count/delta semantics, and replay behavior. Required evidence source: client/decompile/live capture, or a reviewed runtime script/placement/data promotion that proves producer ownership, activation timing, objective delta/replay behavior, rewards/medals, and client smoke without querying reference tables at runtime.",4867,Enable the Invoker's Holocrypt,145,5,0,1,516,,,Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\StormtalonsLairEventScript.cs;Source\NexusForever.Script.Instance\Dungeon\StormtalonsLair\Script\StormtalonOptionalObjectiveEntityScripts.cs,145;4867;27244;20740;2975;1100038242,,,,runtime_stormtalon_invokers_holocrypt_jabbithole_platform_placement_and_script_activation_credit_tested_pending_route_visual_state_and_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/WorldLocation2.tbl.sql;wildstar_client_mysql/Creature2.tbl.sql;jabbithole.public_events;jabbithole.public_event_creatures;jabbithole.creatures;jabbithole.coordinates;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/creature_public_event_map.csv;Tools/DataMapping/output/creature_client_metadata_map.csv;Tools/DataMapping/output/creature_spawn_map.csv;Tools/DataMapping/output/world_entity_candidate.csv;Tools/DataMapping/output/world_location_client_map.csv;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/StormtalonsLairEventScript.cs;Source/NexusForever.Script.Instance/Dungeon/StormtalonsLair/Script/StormtalonOptionalObjectiveEntityScripts.cs;Source/NexusForever.Game.Tests/Instances/StormtalonsLairEventScriptTests.cs,automated_focus_pass_pending_route_visual_state_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps objective 5177 to Script object 0, count 1, and text 'Guide the rookie through the dungeon for extra rewards!'. No current runtime producer proves the rookie eligibility source, group qualification timing, reward grant semantics, failure/negative cases, achievement side effects, or full dungeon smoke.",5177,Guide the rookie through the dungeon for extra rewards!,145,5,0,1,4,,,,145;5177,,,,mapped_stormtalon_rookie_reward_blocked_missing_rookie_detection_reward_producer_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md,blocked_pending_rookie_detection_reward_qualification_and_client_smoke
dungeon,382,Stormtalon's Lair,public_event_objective,mapped_only_pending_manual_smoke,not_retail_complete,"Build 16042 maps Stormtalon's Lair objective 5343 to Script object 14476, count 18, medal value 2000, and text 'Kill Enemies within Stormtalon's Lair'. TargetGroup 14476 resolves to Creature2 75736, which the reviewed runtime currently uses for Coldblood Citadel objective 5337's Liquid Soulfrost sample container. This object mismatch blocks runtime implementation until a concrete evidence source reconciles the Stormtalon kill-enemy TargetGroup, producer ownership, eligible creature set, count semantics, rewards/achievement side effects, and full dungeon smoke.",5343,Kill Enemies within Stormtalon's Lair,145,5,14476,18,16389,,,,145;5343;14476;75736;3522;5337,,,,mapped_stormtalon_kill_enemies_object_mismatch_blocked_targetgroup_14476_collision_client_smoke,wildstar_client_mysql/PublicEventObjective.tbl.sql;wildstar_client_mysql/TargetGroup.tbl.sql;Tools/DataMapping/output/public_event_objective_client_map.csv;Tools/DataMapping/output/client_source_targetgroup_map.csv;Source/NexusForever.Script.Instance/Dungeon/ColdbloodCitadel/Script/ColdbloodObjectiveEntityScripts.cs;Decomp/Analysis/BLOCKER_EVIDENCE_PLAN.md,blocked_pending_stormtalon_kill_enemy_targetgroup_reconciliation_rewards_and_client_smoke
