# NexusForever function label map.
# Format: program,address,name,comment
# Comment lines are ignored by ApplyNexusForeverLabels.java.
# Add rows only when the function name is at least Mapped on the Evidence Ladder.
# Re-export after edits and confirm the label appears in functions.csv and selected_decompiled.c.
# program,address,name,comment
WildStar64.exe,140047730,FUN_140047730,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14033cb80,FUN_14033cb80,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14033cf10,FUN_14033cf10,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14033d650,FUN_14033d650,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1403cd800,FUN_1403cd800,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14053a000,FUN_14053a000,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1403ec5a0,FUN_1403ec5a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1406f6150,FUN_1406f6150,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1403e68f0,FUN_1403e68f0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140716ac0,FUN_140716ac0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1403e3350,FUN_1403e3350,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14045ab70,FUN_14045ab70,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140716fa0,FUN_140716fa0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14045ac60,FUN_14045ac60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140717160,FUN_140717160,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1407242b0,FUN_1407242b0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140724340,FUN_140724340,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14048bef0,FUN_14048bef0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140723ce0,FUN_140723ce0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140724100,FUN_140724100,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1407241f0,FUN_1407241f0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140749e70,FUN_140749e70,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14074a270,FUN_14074a270,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1407655c0,FUN_1407655c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140765b00,FUN_140765b00,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1404d61b0,FUN_1404d61b0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14072abc0,FUN_14072abc0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1407290a0,FUN_1407290a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14072a7d0,FUN_14072a7d0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14072b1a0,FUN_14072b1a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14072b1f0,FUN_14072b1f0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14072b2b0,FUN_14072b2b0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14072b820,FUN_14072b820,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14050a3c0,FUN_14050a3c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14050b150,FUN_14050b150,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140792280,FUN_140792280,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140798770,FUN_140798770,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14079b560,FUN_14079b560,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140482720,FUN_140482720,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14055c6a0,FUN_14055c6a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14039c720,FUN_14039c720,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1407a0610,FUN_1407a0610,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14049d5b0,FUN_14049d5b0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1405e7c60,FUN_1405e7c60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1405a7c90,FUN_1405a7c90,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140555350,FUN_140555350,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1405a8d40,FUN_1405a8d40,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1403dd1c0,Interaction_HandlePostActionTargetFeedback,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1404836c0,FUN_1404836c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140557470,Dialog_BuildCreatureQuestResponses,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140557e50,Dialog_BuildCommunicatorQuestResponses,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401e89c0,FUN_1401e89c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fffc0,FUN_1401fffc0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fbbc0,FUN_1401fbbc0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140209480,FUN_140209480,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402098c0,FUN_1402098c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140209d00,FUN_140209d00,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020a140,FUN_14020a140,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020a580,FUN_14020a580,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020a9c0,FUN_14020a9c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020e540,FUN_14020e540,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020ae00,FUN_14020ae00,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020b240,FUN_14020b240,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140247760,FUN_140247760,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022a820,FUN_14022a820,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022ce60,FUN_14022ce60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020dcc0,FUN_14020dcc0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020cbc0,FUN_14020cbc0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020e980,FUN_14020e980,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020bac0,FUN_14020bac0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140214ba0,FUN_140214ba0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140214fe0,ClientDB_RegisterMatchingGameMap,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f4d40,FUN_1401f4d40,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140211020,FUN_140211020,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14024d920,FUN_14024d920,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f2f80,FUN_1401f2f80,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401feec0,FUN_1401feec0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022d2a0,FUN_14022d2a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f1600,FUN_1401f1600,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023d1a0,FUN_14023d1a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140248ca0,FUN_140248ca0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f3c40,FUN_1401f3c40,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401efc80,FUN_1401efc80,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14024dd60,FUN_14024dd60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fddc0,FUN_1401fddc0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401e8580,FUN_1401e8580,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401e9240,FUN_1401e9240,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401e9680,FUN_1401e9680,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401ea340,FUN_1401ea340,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401eabc0,FUN_1401eabc0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401eb000,FUN_1401eb000,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401eb440,FUN_1401eb440,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401ebcc0,FUN_1401ebcc0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401ec100,FUN_1401ec100,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401ec540,FUN_1401ec540,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401ed200,FUN_1401ed200,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401edec0,FUN_1401edec0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401ee300,FUN_1401ee300,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401ee740,FUN_1401ee740,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401eefc0,FUN_1401eefc0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401ef400,FUN_1401ef400,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401ef840,FUN_1401ef840,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f0500,FUN_1401f0500,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f0940,FUN_1401f0940,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f0d80,FUN_1401f0d80,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f11c0,FUN_1401f11c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f1a40,FUN_1401f1a40,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f1e80,FUN_1401f1e80,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f2b40,FUN_1401f2b40,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f3800,FUN_1401f3800,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f4900,FUN_1401f4900,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f5180,FUN_1401f5180,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f55c0,FUN_1401f55c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f5e40,FUN_1401f5e40,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f6280,FUN_1401f6280,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f66c0,FUN_1401f66c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f6b00,FUN_1401f6b00,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f6f40,FUN_1401f6f40,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f7380,FUN_1401f7380,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f77c0,FUN_1401f77c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f7c00,FUN_1401f7c00,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f8040,FUN_1401f8040,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f88c0,FUN_1401f88c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f8d00,FUN_1401f8d00,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f9140,FUN_1401f9140,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f9580,FUN_1401f9580,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f99c0,FUN_1401f99c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401f9e00,FUN_1401f9e00,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fa240,FUN_1401fa240,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fa680,FUN_1401fa680,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401faac0,FUN_1401faac0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401faf00,FUN_1401faf00,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fb340,FUN_1401fb340,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fb780,FUN_1401fb780,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fc000,ClientDB_RegisterDatacube,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fc440,ClientDB_RegisterDatacubeVolume,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fc880,FUN_1401fc880,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fccc0,FUN_1401fccc0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fd100,FUN_1401fd100,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fd540,FUN_1401fd540,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fd980,FUN_1401fd980,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fe200,FUN_1401fe200,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fe640,FUN_1401fe640,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401fea80,FUN_1401fea80,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401ff300,FUN_1401ff300,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401ff740,FUN_1401ff740,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1401ffb80,FUN_1401ffb80,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140200c80,FUN_140200c80,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140201940,FUN_140201940,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140201d80,FUN_140201d80,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402021c0,FUN_1402021c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140202a40,FUN_140202a40,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140202e80,FUN_140202e80,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402087c0,FUN_1402087c0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140209040,FUN_140209040,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020b680,FUN_14020b680,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020bf00,FUN_14020bf00,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020c340,FUN_14020c340,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020c780,FUN_14020c780,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020d000,FUN_14020d000,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020d880,FUN_14020d880,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020edc0,FUN_14020edc0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020f200,FUN_14020f200,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020f6a0,FUN_14020f6a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14020fae0,FUN_14020fae0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140210360,FUN_140210360,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402107a0,FUN_1402107a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140210be0,FUN_140210be0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140211460,FUN_140211460,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140211ce0,FUN_140211ce0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140212120,FUN_140212120,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140212560,FUN_140212560,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402129a0,FUN_1402129a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140212de0,FUN_140212de0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140213220,FUN_140213220,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140213660,FUN_140213660,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140213aa0,FUN_140213aa0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140213ee0,FUN_140213ee0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140214320,FUN_140214320,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140214760,FUN_140214760,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140215420,FUN_140215420,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140215860,FUN_140215860,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140216520,FUN_140216520,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140216da0,FUN_140216da0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402171e0,FUN_1402171e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140217a60,FUN_140217a60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402182e0,FUN_1402182e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140218b60,FUN_140218b60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140219820,FUN_140219820,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021a0a0,FUN_14021a0a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021a4e0,FUN_14021a4e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021a920,FUN_14021a920,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021ad60,FUN_14021ad60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021b1a0,FUN_14021b1a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021b5e0,FUN_14021b5e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021c6e0,FUN_14021c6e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021cf60,FUN_14021cf60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021d3a0,FUN_14021d3a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021d7e0,FUN_14021d7e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021dc20,FUN_14021dc20,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021e060,FUN_14021e060,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021e4a0,FUN_14021e4a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021e8e0,FUN_14021e8e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021ed20,FUN_14021ed20,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021f160,FUN_14021f160,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021f5a0,FUN_14021f5a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021f9e0,FUN_14021f9e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14021fe20,ClientDB_RegisterPathScientistDatacubeDiscovery,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140220260,FUN_140220260,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402206a0,FUN_1402206a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140221360,FUN_140221360,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402217a0,FUN_1402217a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140221be0,FUN_140221be0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140222020,FUN_140222020,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140222460,FUN_140222460,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402239a0,FUN_1402239a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140223de0,FUN_140223de0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140224660,FUN_140224660,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140224aa0,FUN_140224aa0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140225760,FUN_140225760,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140225ba0,FUN_140225ba0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140226860,FUN_140226860,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140226ca0,FUN_140226ca0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402270e0,FUN_1402270e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140227960,FUN_140227960,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140227da0,FUN_140227da0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402281e0,FUN_1402281e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402292e0,FUN_1402292e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140229720,ClientDB_RegisterPublicEventUnitPropertyModifier,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140229b60,FUN_140229b60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022a3e0,FUN_14022a3e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022ac60,FUN_14022ac60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022b0a0,FUN_14022b0a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022b4e0,ClientDB_RegisterQuestDirection,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022b920,ClientDB_RegisterQuestDirectionEntry,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022c1a0,FUN_14022c1a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022c5e0,FUN_14022c5e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022d6e0,FUN_14022d6e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022db20,FUN_14022db20,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022df60,ClientDB_RegisterRealmDataCenter,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022e7e0,FUN_14022e7e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022ec20,FUN_14022ec20,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022f060,FUN_14022f060,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14022f4a0,FUN_14022f4a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402309e0,FUN_1402309e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140230e20,FUN_140230e20,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140231260,FUN_140231260,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402316a0,FUN_1402316a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140231ae0,FUN_140231ae0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140231f20,FUN_140231f20,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140232360,FUN_140232360,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402327a0,FUN_1402327a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140232be0,FUN_140232be0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140233460,FUN_140233460,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402338a0,FUN_1402338a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140233ce0,FUN_140233ce0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140234120,FUN_140234120,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140234560,FUN_140234560,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140235220,FUN_140235220,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140235660,FUN_140235660,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140235aa0,FUN_140235aa0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140235ee0,FUN_140235ee0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140236320,FUN_140236320,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140236760,FUN_140236760,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140236ba0,FUN_140236ba0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140236fe0,FUN_140236fe0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140237420,FUN_140237420,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140237860,FUN_140237860,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140237ca0,FUN_140237ca0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402380e0,FUN_1402380e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140238520,FUN_140238520,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140238960,FUN_140238960,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140238da0,FUN_140238da0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402391e0,ClientDB_RegisterSpell4HitResults,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140239620,FUN_140239620,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140239a60,FUN_140239a60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140239ea0,FUN_140239ea0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023afa0,FUN_14023afa0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023b3e0,FUN_14023b3e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023b820,FUN_14023b820,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023bc60,FUN_14023bc60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023c0a0,FUN_14023c0a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023c4e0,FUN_14023c4e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023c920,FUN_14023c920,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023cd60,FUN_14023cd60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023d5e0,FUN_14023d5e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023da20,FUN_14023da20,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023de60,FUN_14023de60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023e2a0,FUN_14023e2a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023e6e0,FUN_14023e6e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023eb20,FUN_14023eb20,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023ef60,FUN_14023ef60,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023f3a0,FUN_14023f3a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023f7e0,FUN_14023f7e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,14023fc20,FUN_14023fc20,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140240060,FUN_140240060,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402408e0,FUN_1402408e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140241160,FUN_140241160,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402415a0,FUN_1402415a0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,1402419e0,FUN_1402419e0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140242ae0,FUN_140242ae0,Consumer dispatch candidate — may route server→client packets.
WildStar64.exe,140242f20,FUN_140242f20,Consumer dispatch candidate — may route server→client packets.
